file	vowel	point	time	F1	F2	variety	speaker	gender	repetition	type	count	element	target
F3-04-03-hu2	u	5	0.157801455288568	358.727774295249	868.988751956383	Cangnan	F3	Female	4	monophthong	1	monophthong	u
F3-04-04-tu2	u	5	0.141911299166699	423.165427314754	1058.72919639893	Cangnan	F3	Female	4	monophthong	1	monophthong	u
F3-04-05-pe2	e	5	0.141524356292352	480.510797483879	1843.6138972216	Cangnan	F3	Female	4	monophthong	1	monophthong	e
F3-04-06-te4	e	5	0.152861020191192	460.361881016192	2383.01008120002	Cangnan	F3	Female	4	monophthong	1	monophthong	e
F3-04-07-pie3	ie	target	0.0305637554349902	392.180826754069	2612.08122936371	Cangnan	F3	Female	4	diphthong	1	onset	i(e)
F3-04-07-pie3	ie	target	0.257346820762617	654.243853006526	2176.8308846703	Cangnan	F3	Female	4	diphthong	2	offset	(i)e
F3-04-08-tie3	ie	target	0.03270350747112	415.195777506622	2542.70977633999	Cangnan	F3	Female	4	diphthong	1	onset	i(e)
F3-04-08-tie3	ie	target	0.297601917987192	783.848661187313	1926.55697736863	Cangnan	F3	Female	4	diphthong	2	offset	(i)e
F3-04-09-pue1	ue	target	0.0608680803933837	505.328608336219	1073.57585636595	Cangnan	F3	Female	4	diphthong	1	onset	u(e)
F3-04-09-pue1	ue	target	0.280403516418958	542.559998830771	2102.53319386114	Cangnan	F3	Female	4	diphthong	2	offset	(u)e
F3-04-10-tue2	ue	target	0.0719199574911304	487.158132045661	1241.53499090561	Cangnan	F3	Female	4	diphthong	1	onset	u(e)
F3-04-10-tue2	ue	target	0.279263664726198	519.667798691079	2109.4729463077	Cangnan	F3	Female	4	diphthong	2	offset	(u)e
F3-04-11-pa5	a	5	0.147884046330546	1307.9230302556	1713.63602070956	Cangnan	F3	Female	4	monophthong	1	monophthong	a
F3-04-12-pha3	a	5	0.129928898059412	1297.27904522546	1857.89807241076	Cangnan	F3	Female	4	monophthong	1	monophthong	a
F3-04-13-tshia2	ia	target	0.0275947049070197	450.757911374735	2503.32523547824	Cangnan	F3	Female	4	diphthong	1	onset	i(a)
F3-04-13-tshia2	ia	target	0.241453667936422	1262.41063818556	1901.37538410223	Cangnan	F3	Female	4	diphthong	2	offset	(i)a
F3-04-14-hia1	ia	target	0.0338745879773803	480.055456568931	2728.64798062573	Cangnan	F3	Female	4	diphthong	1	onset	i(a)
F3-04-14-hia1	ia	target	0.252704426311257	1154.64029909199	1951.76549073498	Cangnan	F3	Female	4	diphthong	2	offset	(i)a
F3-04-15-tua5	ua	target	0.0523870093451395	565.854311565894	1019.656388338	Cangnan	F3	Female	4	diphthong	1	onset	u(a)
F3-04-15-tua5	ua	target	0.244416453426489	1191.98357325129	1597.484744209	Cangnan	F3	Female	4	diphthong	2	offset	(u)a
F3-04-16-sua1	ua	target	0.0366846028810438	637.287624593734	1148.59663182526	Cangnan	F3	Female	4	diphthong	1	onset	u(a)
F3-04-16-sua1	ua	target	0.233664970524909	1190.28543036941	1725.32401542319	Cangnan	F3	Female	4	diphthong	2	offset	(u)a
F3-04-17-pO3	ɔ	5	0.113263646992367	748.055952499064	1111.1461667537	Cangnan	F3	Female	4	monophthong	1	monophthong	ɔ
F3-04-18-tO3	ɔ	5	0.121884166436205	765.749854473906	1186.50340576468	Cangnan	F3	Female	4	monophthong	1	monophthong	ɔ
F3-04-19-siO2	iɔ	target	0.0167386440361468	NA	NA	Cangnan	F3	Female	4	diphthong	1	onset	i(ɔ)
F3-04-19-siO2	iɔ	target	0.169060304765082	789.606205481129	1231.94984309864	Cangnan	F3	Female	4	diphthong	2	offset	(i)ɔ
F3-04-20-iO2	iɔ	target	0.0235569349837065	NA	NA	Cangnan	F3	Female	4	diphthong	1	onset	i(ɔ)
F3-04-20-iO2	iɔ	target	0.292561934475065	762.026991262493	1091.30796081703	Cangnan	F3	Female	4	diphthong	2	offset	(i)ɔ
F3-04-21-po2	o	5	0.160347655064042	504.511761202984	867.224842239558	Cangnan	F3	Female	4	monophthong	1	monophthong	o
F3-04-22-to1	o	5	0.127623643826482	539.970327308919	996.232749339519	Cangnan	F3	Female	4	monophthong	1	monophthong	o
F3-04-23-tM1	ɯ	5	0.155917895185412	431.057139390804	1937.53889461263	Cangnan	F3	Female	4	monophthong	1	monophthong	ɯ
F3-04-24-tsM2	ɯ	5	0.169672084581879	336.377122761728	1443.54209572884	Cangnan	F3	Female	4	monophthong	1	monophthong	ɯ
F3-04-25-tsE5	ə	5	0.13628033401727	482.323414829301	1567.0660383571	Cangnan	F3	Female	4	monophthong	1	monophthong	ə
F3-04-26-sE5	ə	5	0.132552118393435	501.367781947055	1740.43054809306	Cangnan	F3	Female	4	monophthong	1	monophthong	ə
F3-04-27-kA3	ɐ	5	0.113372159233216	914.951525470404	1561.37920600454	Cangnan	F3	Female	4	monophthong	1	monophthong	ɐ
F3-04-28-tA2	ɐ	5	0.146525592943284	982.174080611164	1384.90797078302	Cangnan	F3	Female	4	monophthong	1	monophthong	ɐ
F3-04-29-puA2	uɐ	target	0.0652867261791278	490.8798573714	812.638161481388	Cangnan	F3	Female	4	diphthong	1	onset	u(ɐ)
F3-04-29-puA2	uɐ	target	0.257380362821562	866.530961257851	1413.34811182882	Cangnan	F3	Female	4	diphthong	2	offset	(u)ɐ
F3-04-30-tuA2	uɐ	target	0.0576884666988307	461.990940799108	867.32286345902	Cangnan	F3	Female	4	diphthong	1	onset	u(ɐ)
F3-04-30-tuA2	uɐ	target	0.243898074397588	850.513439339422	1408.5679803475	Cangnan	F3	Female	4	diphthong	2	offset	(u)ɐ
F3-04-31-tiu1	iu	target	0.0418466100903668	503.992766626378	2347.42235831666	Cangnan	F3	Female	4	diphthong	1	onset	i(u)
F3-04-31-tiu1	iu	target	0.238874399265844	553.400420381135	1139.15063296185	Cangnan	F3	Female	4	diphthong	2	offset	(i)u
F3-04-32-kiu3	iu	target	0.0504912083163316	369.553547759615	2521.69192600153	Cangnan	F3	Female	4	diphthong	1	onset	i(u)
F3-04-32-kiu3	iu	target	0.266176478624139	385.659820813933	956.065801460983	Cangnan	F3	Female	4	diphthong	2	offset	(i)u
F3-04-33-pui2	ui	target	0.0331545903327907	427.109878145078	1022.25260548468	Cangnan	F3	Female	4	diphthong	1	onset	u(i)
F3-04-33-pui2	ui	target	0.218820296196418	386.566476952692	2548.08144463695	Cangnan	F3	Female	4	diphthong	2	offset	(u)i
F3-04-34-tui5	ui	target	0.0495875062685918	379.541295304498	1448.7287747683	Cangnan	F3	Female	4	diphthong	1	onset	u(i)
F3-04-34-tui5	ui	target	0.22518403441414	352.197065257344	2377.06166916209	Cangnan	F3	Female	4	diphthong	2	offset	(u)i
F3-04-35-tEu5	əu	target	0.0596701662399675	751.481566806121	1603.10608792367	Cangnan	F3	Female	4	diphthong	1	onset	ə(u)
F3-04-35-tEu5	əu	target	0.245244383246266	479.973689387091	1060.91466435584	Cangnan	F3	Female	4	diphthong	2	offset	(ə)u
F3-04-36-kEu1	əu	target	0.0631053357249977	670.194401241471	1069.35245883888	Cangnan	F3	Female	4	diphthong	1	onset	ə(u)
F3-04-36-kEu1	əu	target	0.282252956151807	505.593216547321	1083.57245232549	Cangnan	F3	Female	4	diphthong	2	offset	(ə)u
F3-04-39-pai2	ai	target	0.0946351024575962	1103.56377357968	1642.25020203748	Cangnan	F3	Female	4	diphthong	1	onset	a(i)
F3-04-39-pai2	ai	target	0.286977875634399	666.15487799265	2343.5900345526	Cangnan	F3	Female	4	diphthong	2	offset	(a)i
F3-04-40-tai3	ai	target	0.0713716026585202	1102.45247819555	1640.31285835509	Cangnan	F3	Female	4	diphthong	1	onset	a(i)
F3-04-40-tai3	ai	target	0.270811875508029	631.636360708669	2414.72302920012	Cangnan	F3	Female	4	diphthong	2	offset	(a)i
F3-04-43-pau1	au	target	0.0753548956516161	1106.73808793713	1632.04536243451	Cangnan	F3	Female	4	diphthong	1	onset	a(u)
F3-04-43-pau1	au	target	0.318290081632946	659.137359045384	1130.64861537973	Cangnan	F3	Female	4	diphthong	2	offset	(a)u
F3-04-44-tau5	au	target	0.0744541178755416	1144.98257784245	1523.32690859104	Cangnan	F3	Female	4	diphthong	1	onset	a(u)
F3-04-44-tau5	au	target	0.288586622178752	NA	NA	Cangnan	F3	Female	4	diphthong	2	offset	(a)u
F3-05-01-pi1	i	5	0.183682097894999	310.83574297687	2532.67676864489	Cangnan	F3	Female	5	monophthong	1	monophthong	i
F3-05-02-ti1	i	5	0.169070483045038	348.22852081259	2712.81374724051	Cangnan	F3	Female	5	monophthong	1	monophthong	i
F3-05-03-hu2	u	5	0.18821605896615	364.5096735412	1037.01816970353	Cangnan	F3	Female	5	monophthong	1	monophthong	u
F3-05-04-tu2	u	5	0.175172219929294	411.19767022414	1118.18110494826	Cangnan	F3	Female	5	monophthong	1	monophthong	u
F3-05-05-pe2	e	5	0.155229284075603	482.792760463851	2400.08681062475	Cangnan	F3	Female	5	monophthong	1	monophthong	e
F3-05-06-te4	e	5	0.187891047981203	458.929290720203	2404.99593694728	Cangnan	F3	Female	5	monophthong	1	monophthong	e
F3-05-07-pie3	ie	target	0.0422631677637788	366.405401098867	2454.16342643836	Cangnan	F3	Female	5	diphthong	1	onset	i(e)
F3-05-07-pie3	ie	target	0.30000896553443	800.511482854752	2002.78938086312	Cangnan	F3	Female	5	diphthong	2	offset	(i)e
F3-05-08-tie3	ie	target	0.0522489278673081	416.93858885787	2499.8028861582	Cangnan	F3	Female	5	diphthong	1	onset	i(e)
F3-05-08-tie3	ie	target	0.306398033789769	803.901810773873	1837.3251254134	Cangnan	F3	Female	5	diphthong	2	offset	(i)e
F3-05-09-pue1	ue	target	0.10249530170256	530.338615976174	1069.09818292549	Cangnan	F3	Female	5	diphthong	1	onset	u(e)
F3-05-09-pue1	ue	target	0.377218817426043	545.536489079358	2195.76691030994	Cangnan	F3	Female	5	diphthong	2	offset	(u)e
F3-05-10-tue2	ue	target	0.0703578228424835	505.133784480575	1130.58594139663	Cangnan	F3	Female	5	diphthong	1	onset	u(e)
F3-05-10-tue2	ue	target	0.316003669835637	538.81606434837	2177.33745963829	Cangnan	F3	Female	5	diphthong	2	offset	(u)e
F3-05-11-pa5	a	5	0.129124204087299	1455.19504921379	1875.98903107202	Cangnan	F3	Female	5	monophthong	1	monophthong	a
F3-05-12-pha3	a	5	0.13236845196252	1172.69730552545	1736.67290515676	Cangnan	F3	Female	5	monophthong	1	monophthong	a
F3-05-13-tshia2	ia	target	0.0252683896257938	519.621969752801	2400.25958006868	Cangnan	F3	Female	5	diphthong	1	onset	i(a)
F3-05-13-tshia2	ia	target	0.237820137654529	1208.20263427349	1909.3324827185	Cangnan	F3	Female	5	diphthong	2	offset	(i)a
F3-05-14-hia1	ia	target	0.0278269547496439	452.05999437244	2731.58655428122	Cangnan	F3	Female	5	diphthong	1	onset	i(a)
F3-05-14-hia1	ia	target	0.236529115371973	1210.55750032714	1905.73631005165	Cangnan	F3	Female	5	diphthong	2	offset	(i)a
F3-05-15-tua5	ua	target	0.0466442811421865	561.548137951919	1016.9669764753	Cangnan	F3	Female	5	diphthong	1	onset	u(a)
F3-05-15-tua5	ua	target	0.220082171586374	1214.28953384261	1743.21476569706	Cangnan	F3	Female	5	diphthong	2	offset	(u)a
F3-05-16-sua1	ua	target	0.0432021719208233	622.159585379646	1175.63582352437	Cangnan	F3	Female	5	diphthong	1	onset	u(a)
F3-05-16-sua1	ua	target	0.239490300865433	1248.76593369304	1771.98123383492	Cangnan	F3	Female	5	diphthong	2	offset	(u)a
F3-05-17-pO3	ɔ	5	0.158922485575211	797.937456318135	1109.74552622339	Cangnan	F3	Female	5	monophthong	1	monophthong	ɔ
F3-05-18-tO3	ɔ	5	0.169319787815439	809.669030116646	1129.29587668748	Cangnan	F3	Female	5	monophthong	1	monophthong	ɔ
F3-05-19-siO2	iɔ	target	0.018969769267333	NA	NA	Cangnan	F3	Female	5	diphthong	1	onset	i(ɔ)
F3-05-19-siO2	iɔ	target	0.215565559856056	787.002363893433	1194.89015269163	Cangnan	F3	Female	5	diphthong	2	offset	(i)ɔ
F3-05-20-iO2	iɔ	target	0.0311566402424065	356.239517160952	2497.89707404717	Cangnan	F3	Female	5	diphthong	1	onset	i(ɔ)
F3-05-20-iO2	iɔ	target	0.274313897786405	736.289662478754	1074.41889556452	Cangnan	F3	Female	5	diphthong	2	offset	(i)ɔ
F3-05-21-po2	o	5	0.170902994027134	494.553344855798	859.979862227052	Cangnan	F3	Female	5	monophthong	1	monophthong	o
F3-05-22-to1	o	5	0.175574882357911	537.629626002632	995.49694851979	Cangnan	F3	Female	5	monophthong	1	monophthong	o
F3-05-23-tM1	ɯ	5	0.193746003635543	369.591350756105	1974.42083336363	Cangnan	F3	Female	5	monophthong	1	monophthong	ɯ
F3-05-24-tsM2	ɯ	5	0.190443188591568	365.476573754832	1559.27229508208	Cangnan	F3	Female	5	monophthong	1	monophthong	ɯ
F3-05-25-tsE5	ə	5	0.179117670329869	499.629421817116	1688.10636784601	Cangnan	F3	Female	5	monophthong	1	monophthong	ə
F3-05-26-sE5	ə	5	0.160855465012862	534.150375981669	1798.59736800944	Cangnan	F3	Female	5	monophthong	1	monophthong	ə
F3-05-27-kA3	ɐ	5	0.143274326471089	943.577125463596	1618.6568579762	Cangnan	F3	Female	5	monophthong	1	monophthong	ɐ
F3-05-28-tA2	ɐ	5	0.169405903634485	990.840631466315	1433.1991042921	Cangnan	F3	Female	5	monophthong	1	monophthong	ɐ
F3-05-29-puA2	uɐ	target	0.0861117182929215	509.712027611134	823.844904052939	Cangnan	F3	Female	5	diphthong	1	onset	u(ɐ)
F3-05-29-puA2	uɐ	target	0.296091831361046	842.059651889973	1448.75948355782	Cangnan	F3	Female	5	diphthong	2	offset	(u)ɐ
F3-05-30-tuA2	uɐ	target	0.0793281260270287	518.73069242208	773.768068933116	Cangnan	F3	Female	5	diphthong	1	onset	u(ɐ)
F3-05-30-tuA2	uɐ	target	0.281097490052297	844.477904297126	1485.61750561901	Cangnan	F3	Female	5	diphthong	2	offset	(u)ɐ
F3-05-31-tiu1	iu	target	0.0529016100694639	483.06950177166	2520.36158305337	Cangnan	F3	Female	5	diphthong	1	onset	i(u)
F3-05-31-tiu1	iu	target	0.287180168948517	514.670923920363	1160.95659203402	Cangnan	F3	Female	5	diphthong	2	offset	(i)u
F3-05-32-kiu3	iu	target	0.0506323162884439	330.30697772811	2335.60104110197	Cangnan	F3	Female	5	diphthong	1	onset	i(u)
F3-05-32-kiu3	iu	target	0.25766223177897	385.185905162673	1008.11261459746	Cangnan	F3	Female	5	diphthong	2	offset	(i)u
F3-05-33-pui2	ui	target	0.0563185627466187	455.801844827205	1065.81869184426	Cangnan	F3	Female	5	diphthong	1	onset	u(i)
F3-05-33-pui2	ui	target	0.292193954955986	409.781686881302	2668.2324739751	Cangnan	F3	Female	5	diphthong	2	offset	(u)i
F3-05-34-tui5	ui	target	0.0414432379159883	382.149653691775	1242.00943834838	Cangnan	F3	Female	5	diphthong	1	onset	u(i)
F3-05-34-tui5	ui	target	0.231529555823988	319.366964185013	2509.61163903794	Cangnan	F3	Female	5	diphthong	2	offset	(u)i
F3-05-35-tEu5	əu	target	0.0312713193853158	772.736743366764	1627.68639946748	Cangnan	F3	Female	5	diphthong	1	onset	ə(u)
F3-05-35-tEu5	əu	target	0.238194305105171	499.233193282741	1092.27857229612	Cangnan	F3	Female	5	diphthong	2	offset	(ə)u
F3-05-36-kEu1	əu	target	0.0428641489302507	759.244812231572	1546.72871905625	Cangnan	F3	Female	5	diphthong	1	onset	ə(u)
F3-05-36-kEu1	əu	target	0.253887651356101	528.788890258588	1307.11289386649	Cangnan	F3	Female	5	diphthong	2	offset	(ə)u
F3-05-39-pai2	ai	target	0.0912344003296887	1204.8021226976	1695.13848472937	Cangnan	F3	Female	5	diphthong	1	onset	a(i)
F3-05-39-pai2	ai	target	0.303924596098275	681.293986882874	2550.86892681272	Cangnan	F3	Female	5	diphthong	2	offset	(a)i
F3-05-40-tai3	ai	target	0.0862909948148676	1209.70456490047	1780.25184722878	Cangnan	F3	Female	5	diphthong	1	onset	a(i)
F3-05-40-tai3	ai	target	0.300836413429915	601.310162162218	2611.83836445102	Cangnan	F3	Female	5	diphthong	2	offset	(a)i
F3-05-43-pau1	au	target	0.107491426664298	1172.31061948856	1679.29988818925	Cangnan	F3	Female	5	diphthong	1	onset	a(u)
F3-05-43-pau1	au	target	0.28705802958905	735.444088493413	1268.42123371603	Cangnan	F3	Female	5	diphthong	2	offset	(a)u
F3-05-44-tau5	au	target	0.0853791134606596	1217.36085945412	1737.78072953868	Cangnan	F3	Female	5	diphthong	1	onset	a(u)
F3-05-44-tau5	au	target	0.297205774704828	754.328202917825	1500.19831049946	Cangnan	F3	Female	5	diphthong	2	offset	(a)u
F4-01-01-pi1	i	5	0.190799805444849	341.367598444949	2657.10500485221	Cangnan	F4	Female	1	monophthong	1	monophthong	i
F4-01-02-ti1	i	5	0.204503056017028	378.047799186152	2667.73679148769	Cangnan	F4	Female	1	monophthong	1	monophthong	i
F4-01-03-hu2	u	5	0.232285526760278	379.704828735289	657.545805767224	Cangnan	F4	Female	1	monophthong	1	monophthong	u
F4-01-04-tu2	u	5	0.216746475427744	404.17801282192	829.467891861564	Cangnan	F4	Female	1	monophthong	1	monophthong	u
F4-01-05-pe2	e	5	0.198943425656315	463.674029768226	2269.13176098624	Cangnan	F4	Female	1	monophthong	1	monophthong	e
F4-01-06-te4	e	5	0.231762935309599	474.054856741406	2235.31525713702	Cangnan	F4	Female	1	monophthong	1	monophthong	e
F4-01-07-pie3	ie	target	0.0600416397015877	371.215521141831	2520.18899409356	Cangnan	F4	Female	1	diphthong	1	onset	i(e)
F4-01-07-pie3	ie	target	0.305613944793154	859.037196395385	1687.68207530392	Cangnan	F4	Female	1	diphthong	2	offset	(i)e
F4-01-08-tie3	ie	target	0.0497318810467411	449.706164767793	2522.25578681253	Cangnan	F4	Female	1	diphthong	1	onset	i(e)
F4-01-08-tie3	ie	target	0.4014995591297	767.790538833837	1679.44531800973	Cangnan	F4	Female	1	diphthong	2	offset	(i)e
F4-01-09-pue1	ue	target	0.0249055515826715	430.874903250368	928.357935236423	Cangnan	F4	Female	1	diphthong	1	onset	u(e)
F4-01-09-pue1	ue	target	0.286973434224513	652.326610764994	2078.34076927237	Cangnan	F4	Female	1	diphthong	2	offset	(u)e
F4-01-10-tue2	ue	target	0.0331031779616223	512.747201907888	1163.76569042793	Cangnan	F4	Female	1	diphthong	1	onset	u(e)
F4-01-10-tue2	ue	target	0.314770011780804	551.317428833984	2107.40874404021	Cangnan	F4	Female	1	diphthong	2	offset	(u)e
F4-01-11-pa5	a	5	0.172244867530455	1124.82649419299	1621.99663609775	Cangnan	F4	Female	1	monophthong	1	monophthong	a
F4-01-12-pha3	a	5	0.0891254288448726	1108.95627391189	1635.66358478501	Cangnan	F4	Female	1	monophthong	1	monophthong	a
F4-01-13-tshia2	ia	target	0.0203343566920368	NA	NA	Cangnan	F4	Female	1	diphthong	1	onset	i(a)
F4-01-13-tshia2	ia	target	0.301330526593867	1025.87690322292	1662.69434212707	Cangnan	F4	Female	1	diphthong	2	offset	(i)a
F4-01-14-hia1	ia	target	0.0149482725272979	NA	NA	Cangnan	F4	Female	1	diphthong	1	onset	i(a)
F4-01-14-hia1	ia	target	0.293885966360347	968.433832015873	1628.66153470185	Cangnan	F4	Female	1	diphthong	2	offset	(i)a
F4-01-15-tua5	ua	target	0.0419873125122114	511.6628124279	1021.6972923897	Cangnan	F4	Female	1	diphthong	1	onset	u(a)
F4-01-15-tua5	ua	target	0.288380569108471	994.988580988109	1529.37581240156	Cangnan	F4	Female	1	diphthong	2	offset	(u)a
F4-01-16-sua1	ua	target	0.0416332662776252	621.040649471181	1216.97308207409	Cangnan	F4	Female	1	diphthong	1	onset	u(a)
F4-01-16-sua1	ua	target	0.27484692261632	991.350548418514	1562.90855317973	Cangnan	F4	Female	1	diphthong	2	offset	(u)a
F4-01-17-pO3	ɔ	5	0.153617419272359	802.059234254446	1244.79162200102	Cangnan	F4	Female	1	monophthong	1	monophthong	ɔ
F4-01-18-tO3	ɔ	5	0.169040462968349	816.5002143517	1205.67894024085	Cangnan	F4	Female	1	monophthong	1	monophthong	ɔ
F4-01-19-siO2	iɔ	target	0.0257675823583504	509.236175456296	2240.68818202412	Cangnan	F4	Female	1	diphthong	1	onset	i(ɔ)
F4-01-19-siO2	iɔ	target	0.294449011497756	737.417068851978	1200.36918492519	Cangnan	F4	Female	1	diphthong	2	offset	(i)ɔ
F4-01-20-iO2	iɔ	target	0.0414457332085433	450.674925725618	2304.32841561873	Cangnan	F4	Female	1	diphthong	1	onset	i(ɔ)
F4-01-20-iO2	iɔ	target	0.312996921960624	736.143600791897	1471.88405178412	Cangnan	F4	Female	1	diphthong	2	offset	(i)ɔ
F4-01-21-po2	o	5	0.217423714015883	504.211569185065	980.453759703287	Cangnan	F4	Female	1	monophthong	1	monophthong	o
F4-01-22-to1	o	5	0.206885915455285	611.211057602205	1181.09107605921	Cangnan	F4	Female	1	monophthong	1	monophthong	o
F4-01-23-tM1	ɯ	5	0.219283401552462	363.130138501835	1857.14462068244	Cangnan	F4	Female	1	monophthong	1	monophthong	ɯ
F4-01-24-tsM2	ɯ	5	0.248307415870115	380.490191165597	1634.36633010855	Cangnan	F4	Female	1	monophthong	1	monophthong	ɯ
F4-01-25-tsE5	ə	5	0.143622445534316	494.70915265301	1590.47917717868	Cangnan	F4	Female	1	monophthong	1	monophthong	ə
F4-01-26-sE5	ə	5	0.202292717205131	454.029614473528	1688.83074658928	Cangnan	F4	Female	1	monophthong	1	monophthong	ə
F4-01-27-kA3	ɐ	5	0.124344320559529	901.277680787218	1527.07471025312	Cangnan	F4	Female	1	monophthong	1	monophthong	ɐ
F4-01-28-tA2	ɐ	5	0.210878084513571	840.774741205221	1504.04208119747	Cangnan	F4	Female	1	monophthong	1	monophthong	ɐ
F4-01-29-puA2	uɐ	target	0.030788515929706	449.32340728544	736.121631164802	Cangnan	F4	Female	1	diphthong	1	onset	u(ɐ)
F4-01-29-puA2	uɐ	target	0.31873066792763	766.029476718787	1466.47368283696	Cangnan	F4	Female	1	diphthong	2	offset	(u)ɐ
F4-01-30-tuA2	uɐ	target	0.045091623521967	464.747720343417	926.796528779336	Cangnan	F4	Female	1	diphthong	1	onset	u(ɐ)
F4-01-30-tuA2	uɐ	target	0.346237317867807	753.500415379291	1427.95649360065	Cangnan	F4	Female	1	diphthong	2	offset	(u)ɐ
F4-01-31-tiu1	iu	target	0.117788022617126	506.287001841925	2680.37045527471	Cangnan	F4	Female	1	diphthong	1	onset	i(u)
F4-01-31-tiu1	iu	target	0.410752693124072	743.333787742254	1347.95443437365	Cangnan	F4	Female	1	diphthong	2	offset	(i)u
F4-01-32-kiu3	iu	target	0.0780763271925821	389.097221004056	2552.01845654403	Cangnan	F4	Female	1	diphthong	1	onset	i(u)
F4-01-32-kiu3	iu	target	0.267358024815582	447.420629997395	1194.54570916853	Cangnan	F4	Female	1	diphthong	2	offset	(i)u
F4-01-33-pui2	ui	target	0.0313080486927879	426.4853128274	759.684072178918	Cangnan	F4	Female	1	diphthong	1	onset	u(i)
F4-01-33-pui2	ui	target	0.268682192625624	421.611113618939	2618.75657274623	Cangnan	F4	Female	1	diphthong	2	offset	(u)i
F4-01-34-tui5	ui	target	0.0310207122129834	423.25065251307	1230.96472862473	Cangnan	F4	Female	1	diphthong	1	onset	u(i)
F4-01-34-tui5	ui	target	0.216797800844762	314.89030834462	2476.8659022817	Cangnan	F4	Female	1	diphthong	2	offset	(u)i
F4-01-35-tEu5	əu	target	0.0221225117477363	NA	NA	Cangnan	F4	Female	1	diphthong	1	onset	ə(u)
F4-01-35-tEu5	əu	target	0.310814386594211	501.920758471244	1061.94734379757	Cangnan	F4	Female	1	diphthong	2	offset	(ə)u
F4-01-36-kEu1	əu	target	0.0322436705361824	650.856473835524	1594.97549163477	Cangnan	F4	Female	1	diphthong	1	onset	ə(u)
F4-01-36-kEu1	əu	target	0.338560856397668	606.837585777035	1157.46310461267	Cangnan	F4	Female	1	diphthong	2	offset	(ə)u
F4-01-39-pai2	ai	target	0.122547317958231	1151.05143467344	1716.6447200869	Cangnan	F4	Female	1	diphthong	1	onset	a(i)
